ID,EDAD, Income ,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Mnt_SUM,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Num_SUM,CMP
1650,61,81843,0,0,13,779,86,537,34,69,138,1643,1,5,9,12,3,30,0
9701,33,41883,1,0,13,32,34,41,73,16,116,312,3,4,2,3,7,19,0
6431,57,45759,1,1,13,42,1,18,3,0,4,68,2,2,0,3,7,14,0
10789,57,45759,1,1,13,42,1,18,3,0,4,68,2,2,0,3,7,14,0
5302,35,78394,0,0,13,298,27,697,216,24,166,1428,1,4,6,5,2,18,0
4459,32,30279,1,0,13,10,4,14,4,4,1,37,1,1,0,3,8,13,0
10642,32,30279,1,0,13,10,4,14,4,4,1,37,1,1,0,3,8,13,0
9213,51,31880,1,0,13,4,1,5,2,0,3,15,1,1,0,2,8,12,0
3678,48,60208,1,1,13,488,23,71,15,0,59,656,11,8,3,7,7,36,1
3698,38,78687,0,0,13,817,185,687,145,55,241,2130,1,4,6,8,2,21,1
5929,48,37401,1,0,14,19,3,19,3,1,3,48,2,2,0,3,7,14,0
10795,48,37401,1,0,14,19,3,19,3,1,3,48,2,2,0,3,7,14,0
4390,67,75315,0,1,14,459,15,171,142,23,31,841,2,5,4,12,2,25,0
9362,56,69263,0,1,14,492,5,32,13,5,21,568,1,9,1,7,6,24,1
1577,75,78569,0,0,14,558,79,622,207,175,95,1736,1,4,6,4,1,16,1
4609,55,57705,0,1,14,383,0,53,6,4,40,486,3,8,1,6,6,24,0
7143,66,74805,0,1,14,209,162,209,41,162,37,820,5,4,7,10,2,28,0
1729,60,66426,0,1,14,1043,24,97,32,24,157,1377,2,3,5,10,6,26,0
10664,72,51529,0,1,14,400,4,35,6,0,22,467,2,9,1,5,8,25,0
5029,75,18100,0,0,14,3,1,2,4,3,1,14,1,0,0,3,5,9,0
10507,44,59601,0,1,14,691,7,69,0,7,23,797,4,2,2,7,8,23,1
3865,44,20981,0,0,14,2,12,10,6,13,30,73,1,3,1,2,8,15,0
6982,45,74068,0,0,14,783,30,537,140,76,15,1581,1,4,10,9,2,26,0
7042,38,36790,0,0,14,3,3,14,15,21,10,66,1,2,1,2,9,15,0
9668,50,18793,1,0,14,4,16,20,0,17,20,77,3,2,0,4,8,17,0
6878,67,27421,0,0,14,43,12,96,78,40,55,324,3,4,1,6,7,21,0
4099,49,30675,1,0,14,10,2,16,11,2,21,62,1,1,0,3,8,13,0
5031,47,83145,0,0,14,777,35,731,39,137,114,1833,1,5,9,11,2,28,1
1970,53,34053,0,1,14,63,0,21,7,0,12,103,1,3,0,3,8,15,0
5726,38,31788,1,0,15,16,7,23,0,8,6,60,3,3,0,4,5,15,0
5231,47,45894,0,2,15,27,2,7,0,2,13,51,1,1,0,3,5,10,0
1307,43,41986,0,1,15,27,5,8,8,3,12,63,3,3,0,4,4,14,0
10609,59,42769,0,1,15,71,0,13,3,1,0,88,2,1,1,4,4,12,0
5782,39,58582,0,1,15,402,35,106,101,77,42,763,2,9,2,9,5,27,1
7533,57,49096,1,1,15,144,1,32,2,1,7,187,4,4,1,4,7,20,0
9493,41,76412,0,0,15,840,53,804,23,71,17,1808,1,5,4,8,3,21,1
2253,31,18929,0,0,15,32,0,8,23,4,18,85,1,1,0,4,6,12,0
2326,31,18929,0,0,15,32,0,8,23,4,18,85,1,1,0,4,6,12,0
1876,31,18929,0,0,15,32,0,8,23,4,18,85,1,1,0,4,6,12,0
7141,35,21888,1,0,15,88,10,46,2,3,64,213,4,5,1,2,10,22,0
7393,43,41580,1,1,15,56,5,24,4,0,3,92,3,2,1,3,5,14,0
4713,42,31605,1,0,15,74,0,42,2,1,6,125,2,2,1,4,7,16,0
5093,47,25509,1,0,15,40,3,30,10,7,11,101,3,3,0,3,9,18,0
8524,47,25509,1,0,15,40,3,30,10,7,11,101,3,3,0,3,9,18,0
3766,62,33051,0,0,15,100,71,243,108,94,219,835,3,9,1,8,9,30,0
9725,55,28764,1,1,16,8,0,3,0,0,1,12,1,1,0,2,8,12,1
8933,38,32146,1,0,16,26,3,23,4,7,3,66,2,2,0,4,6,14,0
10779,38,22148,0,0,16,15,5,14,0,4,11,49,1,1,0,3,7,12,0
9289,42,36781,1,0,16,29,1,17,0,3,13,63,1,2,1,2,8,14,0
2613,61,54197,0,1,16,162,6,37,6,13,13,237,2,1,3,6,1,13,0
10133,51,93790,0,0,16,1302,68,731,89,114,45,2349,0,6,7,12,2,27,1
8443,49,24762,1,0,16,6,10,12,3,15,40,86,3,3,1,2,8,17,1
10796,37,30477,1,0,16,47,1,6,0,0,12,66,1,1,1,3,6,12,0
10241,46,11448,0,0,16,0,0,0,6,2,6,14,1,1,0,2,6,10,0
3388,54,70844,1,1,16,129,26,67,3,67,2,294,5,6,1,5,7,24,0
6507,41,30828,1,0,16,16,11,15,2,0,12,56,2,1,1,4,3,11,0
7446,54,62513,0,1,16,520,42,98,0,42,14,716,2,6,4,10,6,28,0
87,40,27733,1,0,16,0,7,5,26,2,17,57,2,2,0,3,7,14,0
10477,48,39435,1,0,16,71,0,18,0,0,13,102,1,3,1,2,7,14,0
6072,51,75345,0,0,16,918,57,842,99,38,133,2087,1,5,8,6,3,23,1
2518,35,20491,0,0,16,5,4,5,4,2,10,30,1,0,1,2,7,11,0
247,50,36715,1,0,16,172,10,125,21,13,16,357,6,7,2,4,9,28,0
9463,62,71706,0,1,16,931,56,253,91,98,14,1443,4,9,5,7,5,30,0
1459,55,69063,0,1,16,666,35,124,69,8,26,928,1,5,3,5,3,17,0
9530,33,24645,1,0,16,5,3,4,4,1,0,17,1,1,0,2,8,12,0
9653,46,35797,0,1,16,27,1,14,4,1,21,68,2,2,0,3,8,15,0
10785,52,44078,1,1,17,24,1,10,2,0,4,41,2,2,0,3,5,12,0
9392,50,26954,1,0,17,4,1,11,0,0,1,17,1,1,0,2,7,11,0
10146,49,38887,1,0,17,25,1,13,0,0,3,42,1,1,0,3,7,12,0
4741,47,65463,1,0,17,391,32,70,21,32,16,562,2,6,2,9,5,24,1
1880,62,53537,1,1,17,81,0,6,0,0,6,93,2,2,1,3,5,13,0
6471,50,36230,1,0,17,14,2,30,8,2,3,59,1,2,0,4,5,12,0
5718,71,80763,0,0,17,674,168,108,192,42,231,1415,1,5,11,6,3,26,1
3478,50,60585,1,1,17,267,42,309,55,42,21,736,10,7,4,9,5,35,0
7848,47,49166,0,1,17,224,2,25,7,0,110,368,2,5,3,3,6,19,0
7999,66,75261,0,0,17,1239,17,413,23,34,17,1743,1,5,6,5,2,19,1
11101,30,89891,0,0,17,412,22,132,59,28,183,836,1,11,6,8,4,30,1
9212,59,72828,0,1,17,1205,0,235,19,14,205,1678,6,6,3,13,7,35,0
10983,69,75278,0,0,17,304,98,230,150,74,74,930,1,6,3,13,3,26,0
3629,43,38557,1,0,17,76,3,31,4,4,27,145,2,3,1,3,7,16,0
4673,58,81300,0,1,17,1004,12,145,32,12,36,1241,3,10,3,5,5,26,1
796,56,60161,0,1,17,584,44,212,46,8,177,1071,3,11,4,8,8,34,0
618,44,69389,0,1,17,422,7,238,69,46,15,797,1,7,2,12,4,26,0
380,67,64497,0,1,17,1170,48,320,42,32,192,1804,5,11,4,9,8,37,1
1092,41,61014,0,1,17,269,129,495,182,43,29,1147,4,9,3,4,7,27,0
8962,46,44319,1,1,18,26,0,8,0,0,3,37,2,2,0,3,5,12,0
8207,64,53233,0,1,18,28,0,9,3,0,0,40,1,1,0,3,4,9,0
6521,67,77972,0,0,18,613,22,319,33,102,12,1101,1,4,6,9,1,21,0
535,34,81361,0,0,18,163,23,424,27,65,76,778,1,3,10,13,1,28,0
4608,34,81361,0,0,18,163,23,424,27,65,76,778,1,3,10,13,1,28,0
11086,37,25707,1,0,18,1,6,2,3,6,3,21,1,1,0,3,7,12,0
1064,50,42403,1,0,18,22,1,11,0,5,3,42,1,1,0,3,8,13,0
7000,49,65704,0,0,18,279,172,74,38,8,246,817,1,2,10,10,1,24,0
1581,41,37406,1,0,18,2,0,8,2,2,3,17,1,1,0,2,8,12,0
7384,70,39767,0,0,18,113,61,204,34,26,47,485,2,7,1,7,8,25,0
10552,42,54210,0,1,18,70,54,109,80,9,45,367,2,4,1,7,5,19,0
6409,54,57136,0,0,18,267,140,599,34,12,127,1179,1,7,5,7,6,26,0
9507,46,40794,0,1,18,261,23,73,4,23,50,434,2,6,3,5,7,23,0
9560,56,83003,0,0,18,856,61,570,40,25,122,1674,1,7,6,8,3,25,1
10991,61,89058,0,0,18,454,194,106,31,22,43,850,1,5,4,4,2,16,0
4712,30,20193,0,0,18,8,8,22,24,11,9,82,1,1,1,4,4,11,0
11056,47,72099,0,0,18,546,91,410,119,0,22,1188,1,3,4,10,1,19,0
7414,50,43824,1,1,18,96,1,42,12,3,32,186,4,3,1,4,8,20,0
3076,46,66653,1,1,18,452,18,102,16,18,6,612,4,4,2,12,3,25,0
6355,43,44359,1,1,19,20,0,14,7,3,1,45,3,2,0,4,3,12,0
7959,60,79410,0,0,19,658,80,483,123,13,13,1370,1,3,2,5,1,12,0
5512,44,55842,0,1,19,451,0,39,0,4,24,518,1,7,1,8,5,22,0
10102,55,79946,0,0,19,395,183,565,166,141,28,1478,1,5,11,5,3,25,0
9369,42,88194,0,1,19,688,14,309,201,24,38,1274,1,11,10,10,5,37,1
3711,77,80184,0,0,19,1035,134,670,25,38,0,1902,1,6,3,10,3,23,1
6931,54,76982,0,0,19,464,151,292,65,60,30,1062,1,8,3,4,4,20,1
9596,41,65295,0,0,19,365,32,117,34,110,6,664,1,3,3,13,2,22,0
2727,48,57100,0,0,19,181,21,69,39,3,96,409,1,3,3,6,3,16,0
8416,40,29009,1,0,19,6,6,15,10,5,2,44,2,2,0,3,6,13,0
3967,50,78931,0,0,19,331,197,170,58,152,35,943,1,2,8,13,1,25,0
2139,46,7500,1,0,19,3,1,10,3,2,12,31,3,2,0,3,5,13,0
2162,45,56939,0,1,19,256,34,103,90,29,49,561,2,3,3,10,3,21,0
9242,31,64509,0,0,19,836,185,575,24,25,77,1722,1,6,3,9,4,23,1
10595,31,30093,0,0,19,2,6,28,13,4,16,69,1,2,0,3,7,13,0
4855,47,30351,1,0,19,14,0,24,3,3,2,46,1,3,0,2,9,15,0
5049,47,30351,1,0,19,14,0,24,3,3,2,46,1,3,0,2,9,15,0
4967,61,38201,0,1,19,233,0,23,0,0,12,268,4,5,1,5,8,23,0
9215,41,43974,1,0,19,378,0,101,0,0,72,551,5,6,4,6,7,28,0
3525,51,38200,1,1,19,12,0,4,0,0,1,17,1,1,0,2,7,11,0
3619,61,87305,0,0,19,345,25,501,63,138,80,1152,1,5,3,8,2,19,1
4415,60,16860,1,1,19,10,4,4,3,3,14,38,3,1,1,3,7,15,0
3645,49,27213,1,0,19,19,3,26,10,9,3,70,3,2,0,4,8,17,0
4692,45,7500,1,0,19,7,0,12,13,7,32,71,5,4,1,2,9,21,1
3955,56,4861,0,0,20,2,1,1,1,0,1,6,0,0,0,0,14,14,0
5313,50,38196,1,1,20,30,0,11,0,0,3,44,3,2,0,4,5,14,0
7196,71,41145,1,1,20,9,0,3,0,0,1,13,1,0,0,3,3,7,0
1381,39,38513,1,0,20,172,3,115,16,0,18,324,5,6,1,5,8,25,0
10951,53,45688,0,1,20,279,0,18,0,0,9,306,2,3,1,8,4,18,1
4322,63,77863,0,0,20,881,38,319,16,25,12,1291,1,4,5,10,2,22,0
7444,52,42169,1,1,20,19,0,9,0,0,2,30,2,1,0,3,8,14,0
2942,57,45906,0,1,20,305,3,27,4,3,144,486,2,5,4,4,5,20,1
2874,33,35388,1,0,20,6,4,7,4,3,8,32,1,1,0,3,7,12,0
3667,52,80952,0,0,20,778,178,689,41,27,44,1757,1,8,5,11,8,33,1
3697,67,39898,0,1,20,69,8,26,12,7,12,134,2,3,0,4,7,16,0
9955,67,39898,0,1,20,69,8,26,12,7,12,134,2,3,0,4,7,16,0
5320,48,44051,1,1,20,79,7,58,6,3,18,171,4,3,1,4,6,18,0
6422,67,86718,0,0,20,344,189,482,50,33,172,1270,1,5,6,5,2,19,0
3690,35,80141,0,0,20,1184,102,673,52,40,40,2091,1,7,4,10,6,28,1
2408,45,58597,1,1,20,490,0,184,10,28,21,733,12,7,4,9,7,39,0
9260,76,70356,0,0,20,1349,16,249,43,16,33,1706,2,10,6,9,6,33,0
9648,54,46904,1,1,20,153,4,56,0,9,31,253,4,5,1,4,8,22,0
4939,75,37760,0,0,20,84,5,38,150,12,28,317,2,4,1,6,7,20,0
8652,75,37760,0,0,20,84,5,38,150,12,28,317,2,4,1,6,7,20,0
4702,57,61839,0,0,20,1000,155,379,224,17,120,1895,1,4,8,4,8,25,0
2587,49,29791,1,0,21,14,0,6,0,0,0,20,2,2,0,3,5,12,0
2811,58,48918,1,1,21,52,0,9,0,0,1,62,2,1,0,4,4,11,0
9150,58,48918,1,1,21,52,0,9,0,0,1,62,2,1,0,4,4,11,0
10127,56,58692,0,1,21,301,11,61,4,7,11,395,1,8,2,4,7,22,0
5493,45,39356,1,1,21,15,0,2,0,0,6,23,1,1,0,2,6,10,1
2666,49,76234,0,1,21,519,50,167,130,0,41,907,1,8,3,11,3,26,1
10099,37,55434,1,0,21,238,115,215,169,69,76,882,3,5,3,13,4,28,0
10562,75,66835,0,0,21,620,26,195,34,17,141,1033,1,6,4,13,2,26,0
7881,75,66835,0,0,21,620,26,195,34,17,141,1033,1,6,4,13,2,26,0
6721,70,71965,0,1,21,572,19,286,50,38,248,1213,3,6,3,5,3,20,0
5204,50,74538,0,0,21,380,98,733,110,112,28,1461,1,8,8,5,3,25,1
5209,67,50002,0,1,21,443,5,71,21,16,82,638,2,8,2,7,7,26,0
10128,63,53977,0,1,21,620,16,165,0,24,82,907,5,5,5,12,5,32,0
9284,63,53977,0,1,21,620,16,165,0,24,82,907,5,5,5,12,5,32,0
8643,50,69930,0,0,21,252,98,827,219,70,196,1662,1,4,5,12,3,25,0
1685,54,62981,0,0,21,796,14,590,38,44,0,1482,1,4,5,13,3,26,1
2877,47,46014,1,1,21,410,0,59,19,9,44,541,10,7,1,8,7,33,0
8369,34,18227,1,0,21,1,2,7,4,3,11,28,1,0,1,2,8,12,0
6233,45,65991,0,1,21,507,19,364,25,47,9,971,3,9,5,10,7,34,0
195,49,38808,1,0,21,125,17,52,3,19,30,246,4,5,1,4,8,22,1
1501,39,160803,0,0,21,55,16,1622,17,3,4,1717,15,0,28,1,0,44,0
10846,43,43783,1,0,22,327,9,125,25,4,139,629,6,7,1,8,7,29,1
8341,52,30396,1,0,22,15,0,6,0,1,12,34,2,1,1,2,7,13,1
10766,57,65526,0,1,22,397,19,69,12,0,9,506,1,4,4,8,2,19,0
9971,57,65526,0,1,22,397,19,69,12,0,9,506,1,4,4,8,2,19,0
1740,77,55956,0,0,22,760,38,104,50,9,38,999,2,7,3,4,4,20,1
8737,43,55563,0,1,22,29,1,9,2,0,2,43,1,2,0,3,3,9,0
6466,56,57236,1,1,22,105,0,9,2,1,4,121,3,2,1,4,3,13,0
10430,48,89694,1,1,22,1126,28,211,37,28,42,1472,3,4,3,4,5,19,1
8773,50,57420,0,1,22,280,0,18,0,0,24,322,3,5,1,6,7,22,1
2371,49,33622,1,1,22,39,1,22,3,4,12,81,3,2,0,4,7,16,0
7786,35,29999,1,0,22,68,7,59,10,5,11,160,4,3,1,4,8,20,0
4088,59,31497,0,1,22,108,1,28,13,1,4,155,2,3,1,4,8,18,0
4971,59,31497,0,1,22,108,1,28,13,1,4,155,2,3,1,4,8,18,0
10560,41,36802,1,0,23,16,1,2,0,0,1,20,1,1,0,3,5,10,0
6892,53,61671,0,1,23,641,7,56,0,0,28,732,8,10,4,6,8,36,1
11004,128,60182,0,1,23,8,0,5,7,0,2,22,1,1,0,2,4,8,0
1818,50,29732,1,0,23,25,0,8,0,1,4,38,1,2,0,2,9,14,0
9485,35,45921,0,0,23,102,9,49,24,3,12,199,1,2,1,6,4,14,0
6646,37,16529,1,0,23,3,0,5,13,0,1,22,1,1,0,3,6,11,0
4248,61,98777,0,0,23,1000,19,711,125,115,38,2008,0,4,6,9,1,20,1
7451,61,98777,0,0,23,1000,19,711,125,115,38,2008,0,4,6,9,1,20,1
7861,69,77027,0,1,23,820,57,242,45,0,11,1175,2,8,3,6,4,23,0
5232,56,69139,0,1,23,86,12,75,33,15,6,227,1,4,1,5,4,15,0
3011,56,69139,0,1,23,86,12,75,33,15,6,227,1,4,1,5,4,15,0
5758,39,65169,0,0,23,1074,0,69,0,0,46,1189,1,10,4,13,6,34,1
2173,69,40049,0,1,23,13,6,7,0,3,3,32,1,1,0,3,6,11,0
10711,76,69755,0,0,23,217,77,373,111,23,93,894,1,3,6,12,1,23,0
2782,60,54456,0,1,23,352,0,27,10,0,15,404,3,6,1,7,6,23,0
9432,44,666666,1,0,23,9,14,18,8,1,12,62,4,3,1,3,6,17,0
5872,70,60689,0,1,23,240,90,216,63,6,24,639,4,4,4,10,3,25,0
11187,43,26487,1,0,23,2,8,10,12,14,23,69,3,2,1,3,5,14,0
2428,51,28164,1,0,23,3,18,26,11,8,12,78,3,2,0,4,7,16,0
1726,51,22585,0,0,23,3,9,15,13,2,39,81,1,1,1,2,9,14,1
1802,50,64795,0,1,23,412,5,119,38,29,77,680,3,3,3,12,2,23,0
1162,34,42000,0,0,23,124,83,267,85,59,35,653,2,5,2,11,5,25,0
10643,34,42000,0,0,23,124,83,267,85,59,35,653,2,5,2,11,5,25,0
11112,55,70713,0,1,23,736,114,279,82,76,190,1477,6,5,6,8,3,28,0
2114,75,82800,0,0,23,1006,22,115,59,68,45,1315,1,7,6,12,3,29,1
4261,75,82800,0,0,23,1006,22,115,59,68,45,1315,1,7,6,12,3,29,1
2457,46,30801,0,1,23,8,4,5,15,2,11,45,2,1,0,3,7,13,0
2495,47,83891,0,1,24,217,38,350,111,85,15,816,1,4,7,10,1,23,0
6983,71,38054,1,1,24,23,2,17,2,1,0,45,2,2,0,3,7,14,0
3436,52,14045,1,0,24,11,0,5,2,1,1,20,1,1,0,3,7,12,0
7505,64,44155,1,1,24,22,1,9,0,0,14,46,1,1,1,2,4,9,0
4286,51,57642,0,1,24,580,6,58,8,0,27,679,3,7,6,6,4,26,1
7224,44,31353,1,1,24,10,0,10,3,1,7,31,2,1,1,2,8,14,0
6215,44,31353,1,1,24,10,0,10,3,1,7,31,2,1,1,2,8,14,0
968,53,41335,1,0,24,112,19,21,16,14,5,187,3,4,1,4,7,19,0
4096,53,41335,1,0,24,112,19,21,16,14,5,187,3,4,1,4,7,19,0
3153,64,40737,2,1,24,11,0,4,0,0,2,17,1,1,0,2,8,12,0
6504,46,19789,1,0,24,2,5,9,28,6,28,78,3,2,1,3,5,14,1
5329,72,35946,1,1,24,8,0,3,0,0,0,11,1,0,0,3,5,9,0
1175,38,36262,0,0,24,88,39,54,64,28,153,426,1,3,5,3,6,18,1
1377,67,44551,0,1,24,182,4,33,0,0,66,285,2,4,1,5,7,19,0
4607,62,71367,0,0,24,227,23,389,42,21,75,777,1,4,5,7,2,19,0
4944,62,71367,0,0,24,227,23,389,42,21,75,777,1,4,5,7,2,19,0
9483,62,57957,0,1,24,290,59,177,77,5,29,637,7,4,6,8,3,28,0
1378,49,50334,0,1,24,284,16,160,84,16,134,694,6,7,4,6,6,29,0
5991,72,48150,0,1,24,173,2,39,3,2,47,266,3,5,1,4,7,20,0
2807,52,56796,0,1,24,656,38,161,62,47,37,1001,3,8,9,7,7,34,0
1052,52,56796,0,1,24,656,38,161,62,47,37,1001,3,8,9,7,7,34,0
9760,58,52278,0,1,24,953,0,71,0,0,174,1198,6,10,5,10,8,39,0
7101,58,52278,0,1,24,953,0,71,0,0,174,1198,6,10,5,10,8,39,0
9909,25,7500,0,0,24,3,18,14,15,22,50,122,3,3,1,3,9,19,0
5907,69,33444,1,1,24,8,0,8,0,0,2,18,1,1,0,2,8,12,0
793,48,20895,1,0,24,18,3,17,3,0,4,45,1,2,0,3,9,15,0
8832,45,37509,1,0,24,37,5,56,12,8,5,123,2,3,0,4,7,16,0
2535,43,88097,1,0,24,163,0,480,0,126,75,844,1,6,5,8,9,29,1
1523,48,59041,1,1,25,69,2,15,2,2,6,96,2,2,0,4,5,13,0
1839,47,43322,0,0,25,56,7,48,10,2,18,141,1,3,0,4,7,15,0
9972,66,46015,1,1,25,38,0,2,0,0,6,46,1,1,0,3,7,12,1
2945,66,46015,1,1,25,38,0,2,0,0,6,46,1,1,0,3,7,12,1
9291,62,34242,0,1,25,8,2,4,0,0,1,15,1,0,0,3,5,9,0
2829,66,65210,0,1,25,626,0,70,0,7,28,731,2,9,3,8,6,28,1
8594,63,50520,0,1,25,112,0,6,2,1,14,135,2,3,1,3,6,15,0
1592,51,90765,0,0,25,547,99,812,151,82,33,1724,0,4,6,5,1,16,1
4310,77,80589,0,0,25,507,93,520,242,40,26,1428,1,5,10,5,1,22,1
6950,63,49572,1,1,25,35,1,16,0,1,1,54,2,2,0,3,7,14,0
8492,43,75437,0,0,25,795,0,545,95,58,0,1493,1,8,4,10,6,29,1
5684,50,44635,1,1,25,56,0,9,0,0,3,68,2,2,0,3,7,14,0
5909,57,58512,0,1,25,895,10,101,13,0,152,1171,5,3,4,8,8,28,0
9855,69,62000,0,1,25,899,0,101,0,0,20,1020,1,6,6,13,4,30,1
975,65,54252,1,1,25,178,4,26,8,4,44,264,5,4,1,5,6,21,0
8754,47,45068,0,1,25,14,0,3,0,0,3,20,1,1,0,2,7,11,0
1456,42,60474,0,1,25,265,199,303,234,9,170,1180,7,10,2,12,7,38,0
2849,42,60474,0,1,25,265,199,303,234,9,170,1180,7,10,2,12,7,38,0
9984,40,56337,1,1,25,349,16,144,28,5,182,724,5,8,5,4,8,30,1
5527,34,22434,1,0,25,4,12,11,3,13,15,58,2,2,0,3,8,15,0
5628,39,61416,0,0,25,848,154,323,201,61,78,1665,1,10,3,10,6,30,1
7627,46,92163,0,0,25,817,183,797,106,163,20,2086,0,5,11,5,2,23,1
1351,65,58656,0,1,25,962,12,194,16,24,12,1220,4,7,8,13,6,38,1
10395,35,8940,1,0,25,1,45,3,4,6,42,101,3,3,1,3,8,18,0
6961,47,26751,2,0,26,1,1,5,0,3,1,11,1,1,0,2,8,12,0
10196,43,71427,2,0,26,212,123,177,15,64,23,614,2,8,2,8,4,24,0
6182,37,26646,1,0,26,11,4,20,10,3,5,53,2,2,0,4,6,14,0
10432,47,19346,1,0,26,2,0,9,3,6,2,22,1,1,0,3,8,13,0
1542,46,56243,1,2,26,347,0,35,4,3,7,396,6,4,2,8,5,25,0
4220,51,59892,0,1,26,73,0,13,0,1,0,87,1,2,1,3,3,10,0
4141,56,71613,0,0,26,426,49,127,111,21,42,776,1,8,2,10,4,25,0
1940,35,25252,1,0,26,1,3,4,2,2,6,18,1,1,0,2,8,12,0
1506,46,42160,1,1,26,48,9,45,3,15,20,140,4,2,1,4,6,17,0
6347,42,15862,1,0,26,1,1,4,11,9,10,36,1,1,0,3,8,13,0
1361,47,82584,0,0,26,1076,68,103,29,91,68,1435,1,3,4,8,1,17,1
9422,32,38360,1,0,26,36,2,42,20,21,10,131,2,2,1,4,3,12,0
1081,64,75283,1,2,26,733,9,180,12,19,66,1019,11,6,3,5,4,29,0
7458,65,34941,1,1,26,39,2,25,4,3,24,97,2,3,0,3,8,16,0
1012,69,61823,0,1,26,523,7,134,37,14,169,884,4,8,2,10,7,31,0
5453,65,90226,0,0,26,1083,108,649,253,151,108,2352,1,4,7,12,2,26,1
6818,47,44989,0,1,26,98,0,106,49,10,106,369,5,5,1,5,6,22,0
7807,47,44989,0,1,26,98,0,106,49,10,106,369,5,5,1,5,6,22,0
7532,41,43586,0,1,26,99,2,11,4,0,16,132,3,3,0,4,8,18,0
8346,47,32233,1,0,26,138,15,35,25,11,72,296,2,6,2,2,9,21,1
5564,52,62882,0,1,26,509,133,497,78,24,97,1338,2,7,5,6,4,24,0
3267,58,57288,0,1,27,527,0,21,0,0,60,608,3,8,1,8,6,26,1
3091,40,75774,1,0,27,340,21,134,258,14,56,823,1,7,5,8,4,25,0
762,40,75774,1,0,27,340,21,134,258,14,56,823,1,7,5,8,4,25,0
8029,33,90247,0,0,27,1184,32,352,21,16,16,1621,1,3,4,7,1,16,1
4376,61,32218,0,0,27,10,24,15,13,1,30,93,1,2,1,3,7,14,1
10981,33,84219,0,0,27,434,137,400,45,137,45,1198,1,3,4,10,1,19,0
486,33,84219,0,0,27,434,137,400,45,137,45,1198,1,3,4,10,1,19,0
1158,55,48877,0,1,27,102,1,15,2,0,24,144,1,3,0,4,7,15,0
9119,71,60905,0,1,27,208,17,76,36,17,38,392,2,3,3,7,2,17,0
6694,57,75236,0,1,27,438,66,400,12,38,114,1068,1,8,3,13,4,29,0
10573,68,62551,0,0,27,125,16,98,134,21,27,421,1,6,7,4,3,21,1
10140,38,70123,0,0,27,1308,0,396,23,0,0,1727,1,5,7,4,3,20,1
2286,59,50785,1,1,27,64,1,21,0,1,27,114,2,2,1,3,6,14,0
8420,51,15315,0,0,27,7,4,13,15,8,17,64,2,2,0,4,5,13,0
10065,51,15315,0,0,27,7,4,13,15,8,17,64,2,2,0,4,5,13,0
1029,51,64413,0,1,27,200,5,44,0,10,20,279,1,5,1,5,5,17,0
4207,40,87171,0,0,27,1001,44,107,58,44,44,1298,1,6,7,11,2,27,1
10277,60,30081,0,1,27,36,0,2,0,0,4,42,1,1,0,3,7,12,0
4436,45,20180,0,0,27,18,42,24,15,20,18,137,1,2,1,4,7,15,0
2929,45,20180,0,0,27,18,42,24,15,20,18,137,1,2,1,4,7,15,0
6281,55,55686,0,1,27,673,0,199,37,47,26,982,2,6,3,5,4,20,1
10390,62,26887,0,1,27,6,7,4,3,4,6,30,1,1,0,3,6,11,0
2574,44,61996,0,1,27,1050,12,144,0,0,24,1230,3,6,4,8,5,26,1
709,69,51537,0,1,27,787,20,204,0,0,92,1103,3,2,2,11,8,26,0
5955,59,72025,0,0,27,833,33,549,151,133,233,1932,1,4,3,8,3,19,0
8486,50,30538,1,0,27,284,0,52,8,3,20,367,4,9,0,4,10,27,0
10343,30,61618,0,0,27,605,91,399,0,45,205,1345,2,3,6,8,3,22,0
6652,56,77343,0,0,28,227,151,573,98,54,31,1134,1,3,4,9,1,18,0
8746,32,75433,1,0,28,800,0,297,0,34,57,1188,2,2,5,10,6,25,1
4686,59,82571,0,0,28,861,31,558,62,95,79,1686,0,6,5,13,2,26,1
3551,67,60033,0,1,28,62,1,57,19,11,48,198,2,2,1,5,2,12,0
4338,38,39062,1,0,28,23,0,9,0,0,12,44,1,1,0,3,4,9,1
4444,49,30023,1,0,28,11,0,16,7,6,21,61,1,2,0,3,8,14,0
498,51,30015,1,0,28,25,0,22,2,3,5,57,2,1,0,4,5,12,0
8230,41,33228,1,0,28,22,2,31,7,4,5,71,1,2,0,3,7,13,0
2826,54,22574,2,1,28,25,0,8,2,0,2,37,2,2,0,3,7,14,0
6222,54,22574,2,1,28,25,0,8,2,0,2,37,2,2,0,3,7,14,0
7352,64,55267,0,1,28,161,28,136,32,3,45,405,4,3,4,6,3,20,0
10928,63,66886,0,1,28,315,4,62,41,31,146,599,2,7,1,7,5,22,0
10736,50,72258,0,1,28,522,0,522,227,120,134,1525,2,6,9,5,2,24,0
10163,37,82733,0,0,28,712,50,420,65,38,38,1323,1,8,4,7,4,24,0
6168,58,45146,1,1,28,33,0,5,0,0,15,53,2,1,1,2,4,10,0
4656,31,51250,1,0,28,342,32,230,34,32,40,710,5,10,5,4,9,33,1
626,70,32871,1,1,28,22,2,12,0,2,5,43,1,1,0,3,4,9,0
